id,title,publishedAt,duration,definition,caption,licensedContent,viewCount,likeCount,commentCount,description,embeddable,player
vxIZodWQWpM,The best gift for woman——The rose paste of Damascus 女人最好的礼物——大马士革玫瑰酱！|Liziqi channel,2018-03-05T11:12:11Z,PT5M,hd,true,True,11801863,156946,5045,"Liziqi channel
每日早晨露水未干之时将花摘下，
去尘  入糖  揉搓  再以蜜封坛…
余下的，便交给时间……
大马士革玫瑰鲜花和温补的手工红糖经过发酵，
就成了女人最好的礼物……

Take the flowers off when the dew is not yet dry every morning,
Remove dust, add sugar, rub it and then seal it in a jar with honey ...
Time will do the rest ...
After fermentation,  the Damascus rose and handmade brown sugar will become the best gift for a woman ...

Subscribe to Liziqi Channel on YouTube: https://goo.gl/nkjpSx

more videos of my channel：
Summer 夏之卷（playlist）：https://www.youtube.com/playlist?list=PLF-q-IGQQb1vS3FWBmiGeWa673kqBy33M

Click the link to translate: https://is.gd/IUWn1A

#LiziqiChannel # LýTửThất   #李子柒 #Chinesefood #리즈치",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/vxIZodWQWpM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
uCIUTvW3H7A,Tasty preserved meat—— Indispensable  for the Spring Festival年菜不可缺少的一份子，腌制入味的酱腊肉|Liziqi channel,2019-01-21T08:47:18Z,PT6M23S,hd,true,True,11711469,179129,7921,"Liziqi channel——Sauced meat

饿了没？
煮肉肉给你次？
去年做了腊味合蒸，
今年赶在年跟前做了一批香喷喷的酱腊肉！
过年吃正正好！
Hungry?
In the mood for some meat?
Last year we made Lap Mei,
And this year, we’ve prepared tasty preserved meat,
For the coming Spring Festival.

Subscribe to Liziqi Channel on YouTube: https://goo.gl/nkjpSx

more videos of my channel：
Winter 冬之卷（playlist）：https://www.youtube.com/playlist?list=PLF-q-IGQQb1srtq78-PURBflRciBrf75x

Click the link to translate: https://is.gd/IUWn1A

#LiziqiChannel # LýTửThất   #李子柒 #Chinesefood #리즈치 #年菜 #Saucedmeat",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/uCIUTvW3H7A"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
QdCMtV8TOdg,趁着晒谷子这些天，鼓捣了一堆温馨有趣的小玩意儿make little funny items in sunning the millet these days  | Liziqi Channel,2019-09-30T18:00:54Z,PT11M3S,hd,false,True,21505810,424589,20974,"Please subscribe to 【李子柒 Liziqi 】Liziqi Channel on YouTube if you like my videos: https://goo.gl/nkjpSx


#李子柒#李子柒Liziqi

这几天才彻底忙完谷子，
晒谷子的这几天做了些家里用的小玩意儿
也有去年做的
落地衣架，竹丝灯罩，台灯，各种餐具，
玉米皮编的很多小玩意儿！
混混日子呗
I’ve just finished sunning the millet these days,
And meanwhile made those household gadgets.
Oh, including the ones made last year.
Floor hanger, bamboo lampshade, table lamp, tableware,
And little items woven with corn husks.
No better ways to kill time.


 【李子柒 Liziqi 】 https://goo.gl/nkjpSx

liziqi李子柒更多精彩视频推荐/More wonderful video recommendations：
liziqi李子柒精选视频/decent video selection：https://is.gd/qe9xuc
Spring 春之卷：https://is.gd/EBwo2n
Summer 夏之卷：https://is.gd/i1jJ46
Autumn 秋之卷：https://is.gd/YBVeL2
Winter 冬之卷：https://is.gd/3JqW8D

#Liziqi #LýTửThất #李子柒 #Chinesefood #리즈치",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/QdCMtV8TOdg"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
HyoWTJtp4a4,"“The life of rapeseed oil”《菜籽油的一生》之*钵钵鸡,蛋黄酥,油焖笋,咸蛋黄小龙虾)哈！哈！丨Liziqi Channel",2020-06-19T13:11:26Z,PT21M59S,hd,true,True,46537168,603632,29066,"Please  subscribe to 【李子柒 Liziqi 】Liziqi Channel on YouTube if you like my videos: https://goo.gl/nkjpSx 

bo bo chicken, yolk pastry, braised bamboo shoots, salted egg crayfish…LOL
Chinese can’t live without their seven necessities: firewood, rice, oil, salt, soy sauce, vinegar, and tea.
Then how is rapeseed turned into the oil that we eat every day?
A tiny grain multiplies into a thousand and more over a winter,
And one can’t help marveling at the power of life and nature.
When pressed and processed into oil, we can use it to cook various dishes of all styles.
Pick whatever you like!
中国人的生活离不开“柴米油盐酱醋茶”
那我们每天吃到的“菜籽油”又是怎么来的呢？
一颗米尖大的菜籽历经寒冬就能变成上千颗！
让人好不感叹生命和自然的神奇。
菜籽榨油后有做不尽的四海美食，
可不就是爱吃什么做什么嘛！
#李子柒#李子柒Liziqi

【李子柒 Liziqi 】 https://goo.gl/nkjpSx

liziqi李子柒更多精彩视频推荐/More wonderful video recommendations：
liziqi李子柒精选视频/decent video selection：https://is.gd/qe9xuc
Spring 春之卷：https://is.gd/EBwo2n
Summer 夏之卷：https://is.gd/i1jJ46
Autumn 秋之卷：https://is.gd/YBVeL2
Winter 冬之卷：https://is.gd/3JqW8D

#LýTửThất #李子柒 #liziqi",False,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/HyoWTJtp4a4"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
kPIzBRPezY4,"Finally, a different title! “The life of okra and bamboo fence, LOL这次可算有点不一样的标题了！秋葵，和竹筒路的一生嘻嘻丨Liziqi",2020-08-07T15:19:31Z,PT18M25S,hd,true,True,33128494,483809,23095,"Please  subscribe to 【李子柒 Liziqi 】Liziqi Channel on YouTube if you like my videos: https://goo.gl/nkjpSx 
“一棵花藤攀着高低木栅栏蔓延生长，朝着光”
这是几年前在一部动画片里所记住的画面…
今年春天，我也种下类似这样一条竹筒花路
旁边还跟着种了一片秋葵！
春去秋来，无数藤蔓和果实都在向阳而生，
总归是充满希望的吧！
“A climbing vine wires up and down the wood fence, following faithfully the path of light.”
That is the scene I could remember from a cartoon film a few years ago…
This spring, I built a similar bamboo fence of flowering vines,
And planted a patch of okra next to it!
When spring fades into autumn glory, a multitude of vines and fruits turn their faces toward the sun.
Full of hopes, as always.

#李子柒#李子柒Liziqi #Chinese Cuisine #Chinese Food


 【李子柒 Liziqi 】 https://goo.gl/nkjpSx
--------------------------------------------------------------------
liziqi李子柒更多精彩视频推荐/More wonderful video recommendations：
liziqi李子柒精选视频/decent video selection：https://is.gd/qe9xuc
李子柒●花开有声 | Soud of blooming flowers： https://is.gd/tyr1ja
李子柒 ●饮食以节 | Chinese festival food： https://is.gd/3LsFnu
李子柒 ●适时而食 | Seasonal diet： https://is.gd/JmLJH3
东方非遗传承 | Oriental intangible cultural heritage ： https://is.gd/atatyo
传统工艺 | Traditional handicraft： https://is.gd/FPl4df
Spring 春之卷：https://is.gd/EBwo2n
Summer 夏之卷：https://is.gd/i1jJ46
Autumn 秋之卷：https://is.gd/YBVeL2
Winter 冬之卷：https://is.gd/3JqW8D

#LýTửThất #李子柒 #liziqi",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/kPIzBRPezY4"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
i1oFFqFMlvI,（笋）Best Time of Year to Comsume Juicy and Tender Bamboo Shoots; Pick As Much As You Like|Liziqi,2019-05-13T09:18:10Z,PT7M25S,hd,true,True,31538895,417019,16711,"Liziqi Channel——Bamboo Shoots

嫩生生的笋子正值最好吃的时候，拔一背篓都不嫌多

院儿里最美的时候到了呀，
花都开好了呀！
锅仔也该剪羊毛了呀！
剪完羊毛就该拔笋子了呀！
笋子好好吃呀！
呀呀呀呀～～～呀！！！！么么哒

The garden is embracing the best time of the year with an idyllic scenery.
Flowers are blossoming.
Ready to shear some lambswool!
When that's done, it's time to pick some bamboo shoots! 
Mmm, bamboo shoots are sooo tasty!

Subscribe to Liziqi Channel on YouTube: https://goo.gl/nkjpSx

more videos of my channel：
Spring 春之卷（playlist）：https://www.youtube.com/playlist?list=PLF-q-IGQQb1uK7fYuaQiRpcORDSmfsY2n

Click the link to translate: https://is.gd/IUWn1A

#LiziqiChannel #竹笋 #LýTửThất  #李子柒 #bambooshoots  #Chinesefood #리즈치",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/i1oFFqFMlvI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
YKIXHn3kDL0,"May the red, red persimmons bring you a happy, prosperous new year!❤️愿一串串的红柿子给大家带来新一年的柿柿顺心",2020-12-09T10:55:12Z,PT20M12S,hd,false,True,19654096,448011,26543,"Please  subscribe to 【李子柒 Liziqi 】Liziqi Channel on YouTube if you like my videos: https://goo.gl/nkjpSx 
#李子柒柿子#李子柒#Liziqi #ChineseCuisine #ChineseFood

去年霜降之后整了一缸柿子醋，
直到今年初雪才吃得。
大冷天的围着火炉子吃着新捂的柿饼、
烤点小肠蘸点醋就着热腾腾的鱼汤
这才是属于冬天的幸福啊…
愿这一串串的红柿子送走即将过去的2020年，
带来新一年所有的你们万柿如意，好柿连连❤️
After Frost's Descent last year, I made a jar of persimmon vinegar, and
have been waiting till the first snow this year when it’s ready to be served.
With frigid chill outside, we nestle around the fireplace, eat newly dried persimmons,
And dip the grilled isaws in the vinegar to go with hot fish soup--
Such a luxury of winter…
May the red, red persimmons see the old year out,
And bring all of you a happy, prosperous new year!

【李子柒 Liziqi 】 https://goo.gl/nkjpSx
--------------------------------------------------------------------
liziqi李子柒更多精彩视频推荐/More wonderful video recommendations：
liziqi李子柒精选视频/decent video selection：https://is.gd/qe9xuc
李子柒●花开有声 | Soud of blooming flowers： https://is.gd/tyr1ja
李子柒 ●饮食以节 | Chinese festival food： https://is.gd/3LsFnu
李子柒 ●适时而食 | Seasonal diet： https://is.gd/JmLJH3
东方非遗传承 | Oriental intangible cultural heritage ： https://is.gd/atatyo
传统工艺 | Traditional handicraft： https://is.gd/FPl4df
Spring 春之卷：https://is.gd/EBwo2n
Summer 夏之卷：https://is.gd/i1jJ46
Autumn 秋之卷：https://is.gd/YBVeL2
Winter 冬之卷：https://is.gd/3JqW8D

#李子柒#liziqi#李子柒柿子",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/YKIXHn3kDL0"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
rJSZfrJFluw,"The life of purple rice, pumpkins, and … peanuts紫米南瓜的一生…，还有花生丨Liziqi Channel",2020-10-10T16:42:49Z,PT22M45S,hd,false,True,54658051,752306,36222,"Please  subscribe to 【李子柒 Liziqi 】Liziqi Channel on YouTube if you like my videos: https://goo.gl/nkjpSx #李子柒#李子柒Liziqi #ChineseCuisine #chinesefood 

#李子柒#liziqi#lýtửthất#ChineseFood#liziqicooking#Chinesecooking#ChineseCuisine#chinafood
Sow in spring to grow in summer, harvest in autumn for storage in winter.
And Autumn Equinox has given way to Cold Dew now.
We have finished reaping the corn, grain, pumpkins, and peanuts,
ready to await the frost and snow in winter.
For the past Mid-Autumn Day, my cousin and cousin-in-law came back to spend the festival with granny.
Chitter-chatter, lively and jolly--that’s how festivals should be!
春生夏长，秋收冬藏。
秋分已去寒露来。
忙完玉米 谷子 南瓜 花生的收获存储之后
就该等着霜雪天的到来，
中秋，表姐和表姐夫两口子来陪奶奶过节。
吵吵闹闹的，倒也过了这个秋！

 【李子柒 Liziqi 】 https://goo.gl/nkjpSx
--------------------------------------------------------------------
liziqi李子柒更多精彩视频推荐/More wonderful video recommendations：
liziqi李子柒精选视频/decent video selection：https://is.gd/qe9xuc
李子柒●花开有声 | Soud of blooming flowers： https://is.gd/tyr1ja
李子柒 ●饮食以节 | Chinese festival food： https://is.gd/3LsFnu
李子柒 ●适时而食 | Seasonal diet： https://is.gd/JmLJH3
东方非遗传承 | Oriental intangible cultural heritage ： https://is.gd/atatyo
传统工艺 | Traditional handicraft： https://is.gd/FPl4df
Spring 春之卷：https://is.gd/EBwo2n
Summer 夏之卷：https://is.gd/i1jJ46
Autumn 秋之卷：https://is.gd/YBVeL2
Winter 冬之卷：https://is.gd/3JqW8D

#李子柒 #liziqi",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/rJSZfrJFluw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
b44xja5KeAo,The life of wheat! Which is your favorite food made from wheat?关于小麦的一生，你最爱吃哪种面食？丨Liziqi Channel,2020-05-19T11:57:13Z,PT19M5S,hd,true,True,35744412,497147,25835,"Please  subscribe to 【李子柒 Liziqi 】Liziqi Channel on YouTube if you like my videos: https://goo.gl/nkjpSx 

小时候最期待“叮叮哐”敲麻糖的声音，
记忆里爷爷总自己发麦芽熬糖给我们扯麦芽糖
从一捧麦子到一筐麦子，不过是生命的轮回。
麦芽能熬糖，麦秆能编帽，面粉能做各种美食
包子 凉皮 肉夹馍，麻花 面条 烤面筋…
麦子啊！全身都是宝来着。
As a child, I always expected the sound of “Ding-ding-tong” from Vendors selling rock maltose candy.
And grandpa would malt the wheat on his own to hand-pull maltose syrup for us.
From a handful of grain seeds to a basketful of wheat is a cycle of life.
Malt can turn into maltose, straws into hats, and flour into all divine combinations:
Steamed buns, cold jelly noodles, Chinese pork burgers, fried dough twists, noodles, and roasted gluten ...
What a treasure crop wheat is!
#李子柒#李子柒Liziqi

 【李子柒 Liziqi 】 https://goo.gl/nkjpSx

liziqi李子柒更多精彩视频推荐/More wonderful video recommendations：
liziqi李子柒精选视频/decent video selection：https://is.gd/qe9xuc
Spring 春之卷：https://is.gd/EBwo2n
Summer 夏之卷：https://is.gd/i1jJ46
Autumn 秋之卷：https://is.gd/YBVeL2
Winter 冬之卷：https://is.gd/3JqW8D

#LýTửThất #李子柒 #liziqi",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/b44xja5KeAo"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
8VO6ApTjGj4,（EP1）蓝草的一生？蓝印花布的一生？还是李子柒花裙子的一生？The life of blue calico dresses hand-dyed by Li Ziqi?,2020-03-20T07:17:51Z,PT9M48S,hd,true,True,10052218,208831,11868,"EP2🎥https://youtu.be/ejwQRHtS6cw
Please  subscribe to 【李子柒 Liziqi 】Liziqi Channel on YouTube if you like my videos: https://goo.gl/nkjpSx 

“Blue dye comes from the indigo plant but is even bluer.”
Plant the indigo seeds and harvest twice a year,
Squash the leaves in a tank of liquid, drain to extract the dye, hand print the cloth and make into clothes!
Blue calico dying and batik printing are time-honored crafts handed down through generations.
I wonder how many of you still remember them.
“青出于蓝，而胜于蓝”
从一颗蓼蓝种子到两次收割，
打靛、起缸、染布、做衣！
蓝印花布 蜡染这些老前辈们的手艺，
不知道还有多少人记得呢！
#李子柒#李子柒Liziqi


 【李子柒 Liziqi 】 https://goo.gl/nkjpSx

liziqi李子柒更多精彩视频推荐/More wonderful video recommendations：
liziqi李子柒精选视频/decent video selection：https://is.gd/qe9xuc
Spring 春之卷：https://is.gd/EBwo2n
Summer 夏之卷：https://is.gd/i1jJ46
Autumn 秋之卷：https://is.gd/YBVeL2
Winter 冬之卷：https://is.gd/3JqW8D

#LýTửThất #李子柒 #liziqi",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/8VO6ApTjGj4"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
wUJ-57SAE5A,honey and grapefruit tea | 寒意渐浓的深秋，来碗暖人心脾的蜂蜜柚子茶可好 | 丨Liziqi Channel,2017-11-06T08:01:13Z,PT3M19S,hd,true,True,47417487,395028,10580,"Please  subscribe to 【李子柒 Liziqi 】Liziqi Channel on YouTube if you like my videos: https://goo.gl/nkjpSx 
#李子柒#lýtửthấ#Liziqi#ChineseCuisine #ChineseFood

很多小馋猫们馋了很久的柚子今天终于把它做喽～～新鲜的蜜柚+自家蜂巢取的蜂蜜，熬至色泽呈琥珀，果肉晶莹剔透，这才算得上完美的蜂蜜柚子茶！！！      （柚子皮：果肉=1:8，果皮内的白瓤去的越干净苦味越少）
Fresh grapefruit + honey
Boil until the color is amber, the flesh is crystal clear, this is the perfect honey pomelo tea!!

 【李子柒 Liziqi 】 https://goo.gl/nkjpSx
--------------------------------------------------------------------
liziqi李子柒更多精彩视频推荐/More wonderful video recommendations：
liziqi李子柒精选视频/decent video selection：https://is.gd/qe9xuc
李子柒●花开有声 | Soud of blooming flowers： https://is.gd/tyr1ja
李子柒 ●饮食以节 | Chinese festival food： https://is.gd/3LsFnu
李子柒 ●适时而食 | Seasonal diet： https://is.gd/JmLJH3
东方非遗传承 | Oriental intangible cultural heritage ： https://is.gd/atatyo
传统工艺 | Traditional handicraft： https://is.gd/FPl4df
Spring 春之卷：https://is.gd/EBwo2n
Summer 夏之卷：https://is.gd/i1jJ46
Autumn 秋之卷：https://is.gd/YBVeL2
Winter 冬之卷：https://is.gd/3JqW8D

#李子柒#liziqi",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/wUJ-57SAE5A"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
sGOTCCVDLtQ,"Chinese New Year’s decorations, goods and snacks！明日除夕，挂灯笼、贴对联、备好年货过大年啦！丨Liziqi Channel",2021-02-10T13:00:28Z,PT18M17S,hd,false,True,17994705,479293,39222,"Please  subscribe to 【李子柒 Liziqi 】Liziqi Channel on YouTube if you like my videos: https://goo.gl/nkjpSx 
#李子柒#Liziqi#lýtửthấ#ChineseCuisine #ChineseFood

Tomorrow is Chinese New Year’s Eve! 
We put up lanterns, paste Spring Festival couplets, and do shopping and stock up for the new year!
Another year is dawning!
Chinese New Year’s decorations, goods and snacks are ready for the big day.
Melon seeds, peanuts, candied haws, Sanzi (fried dough twists), and fried prawn crackers, to name a few.
A big hug for those who can’t get together with their families back in the hometown.
I’m convinced that infinite hope and luck
are sure to come in 2021!
一年又到头啦！
年俗、年货小零食做起来准备过大年喽～
瓜子 花生 糖葫芦、馓子 虾片走起来！
给所有没回家就地过年的小伙伴们大大的拥抱
我相信，生生不息的希望和好运
一定会和2021一起到来


 【李子柒 Liziqi 】 https://goo.gl/nkjpSx
--------------------------------------------------------------------
liziqi李子柒更多精彩视频推荐/More wonderful video recommendations：
liziqi李子柒精选视频/decent video selection：https://is.gd/qe9xuc
李子柒●花开有声 | Soud of blooming flowers： https://is.gd/tyr1ja
李子柒 ●饮食以节 | Chinese festival food： https://is.gd/3LsFnu
李子柒 ●适时而食 | Seasonal diet： https://is.gd/JmLJH3
东方非遗传承 | Oriental intangible cultural heritage ： https://is.gd/atatyo
传统工艺 | Traditional handicraft： https://is.gd/FPl4df
Spring 春之卷：https://is.gd/EBwo2n
Summer 夏之卷：https://is.gd/i1jJ46
Autumn 秋之卷：https://is.gd/YBVeL2
Winter 冬之卷：https://is.gd/3JqW8D

#李子柒#liziqi",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/sGOTCCVDLtQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
D-H2oQI4q3o,Pea jelly结结实实来一顿豌豆凉粉，清凉消暑一整夏|Liziqi channel,2018-05-05T01:24:42Z,PT5M28S,hd,true,True,14609064,178258,5293,"Liziqi channel

豌豆儿又黄…
每年这个时候都会用新收的豆子，
结结实实整上一顿豌豆凉粉！
我家老太太的最爱
Peas turn yellow…
Every year this time, I’ll make pea jelly
with newly harvested peas.
That’s my grandma’s favorite.


Subscribe to Liziqi Channel on YouTube: https://goo.gl/nkjpSx

more videos of my channel：
Summer 夏之卷（playlist）：https://www.youtube.com/playlist?list=PLF-q-IGQQb1vS3FWBmiGeWa673kqBy33M

Click the link to translate: https://is.gd/IUWn1A

#LiziqiChannel # LýTửThất   #李子柒 #Chinesefood #리즈치",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/D-H2oQI4q3o"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
sclojkKI_kc,"当烙锅遇上缙云烧饼，你以为有故事？并没有！When the flipping pan meets sesamecake,you think there will be a story?",2019-12-31T17:26:34Z,PT11M11S,hd,true,True,12950094,312234,26287,"Please subscribe to 【李子柒 Liziqi 】Liziqi Channel on YouTube if you like my videos: https://goo.gl/nkjpSx 

I once came across this local savory in Guizhou,
which is totally new to my granny.
So this time, I crisp up the meat and veggies on such a hot iron pot,
for her to go with Jinyun flatbread.
Happy 2020! Wish you good health, happiness, and success
in the magical new year!
之前在贵州吃过一个叫“烙锅”的食物
想着我家老人家还没见过
就搭着缙云烧饼一块儿做给她吃吃看
2020年的第一天祝福你们
余生平安健康，幸福又漂亮

#李子柒#李子柒Liziqi

 【李子柒 Liziqi 】 https://goo.gl/nkjpSx

liziqi李子柒更多精彩视频推荐/More wonderful video recommendations：
liziqi李子柒精选视频/decent video selection：https://is.gd/qe9xuc
Spring 春之卷：https://is.gd/EBwo2n
Summer 夏之卷：https://is.gd/i1jJ46
Autumn 秋之卷：https://is.gd/YBVeL2
Winter 冬之卷：https://is.gd/3JqW8D

#LýTửThất #李子柒 #Chinesefood #리즈치",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/sclojkKI_kc"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
8Ehk-yuCWrg,"Special pigeon soup,it's good for you when the spring comes春暖花开，来一碗梅花鸽子汤补补元气！Liziqi channel",2018-03-16T01:36:06Z,PT3M55S,hd,false,False,3396691,56729,1536,"Liziqi channel
寒梅花开，那就炖一锅补气暖胃的“梅花当归鸽子汤”吧！当归是甘孜老乡送的野生当归味道很重，所以我只放了一点。同样的方法也可以做“梅花当归粥”。

Subscribe to Liziqi Channel on YouTube: https://goo.gl/nkjpSx

more videos of my channel：
Spring 春之卷（playlist）：https://www.youtube.com/playlist?list=PLF-q-IGQQb1uK7fYuaQiRpcORDSmfsY2n

Click the link to translate: https://is.gd/IUWn1A

#LiziqiChannel # LýTửThất   #李子柒 #Chinesefood #리즈치",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/8Ehk-yuCWrg"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
OSX3ik9Z4X8,The life of roses.玫瑰花的一生。| 玫瑰花是个好东西可以赏、可以吃、还可以送给爱的人丨Liziqi Channel,2020-08-28T12:26:51Z,PT19M8S,hd,true,True,36566397,541974,23952,"Please  subscribe to 【李子柒 Liziqi 】Liziqi Channel on YouTube if you like my videos: https://goo.gl/nkjpSx 

Rose is a treasure flower:
Beautiful, eatable, and full of love.
Rose petal jam, rose dew, rose smoked chicken, lotus root stuffed with glutinous rice and rose petal jam, rose wine,
And rose puff pastry cake, my old kidult’s favorite.
All these are for my loved ones! Yes, for you guys.
玫瑰花是个好东西
可以赏、可以吃、还可以送给爱的人
玫瑰酱、花水，玫瑰熏鸡，花米藕，玫瑰米酒
还有我家大可爱最爱的玫瑰鲜花饼
一起送给我爱的，你们呀
#李子柒#李子柒Liziqi #ChineseCuisine #ChineseFood


 【李子柒 Liziqi 】 https://goo.gl/nkjpSx
--------------------------------------------------------------------
liziqi李子柒更多精彩视频推荐/More wonderful video recommendations：
liziqi李子柒精选视频/decent video selection：https://is.gd/qe9xuc
李子柒●花开有声 | Soud of blooming flowers： https://is.gd/tyr1ja
李子柒 ●饮食以节 | Chinese festival food： https://is.gd/3LsFnu
李子柒 ●适时而食 | Seasonal diet： https://is.gd/JmLJH3
东方非遗传承 | Oriental intangible cultural heritage ： https://is.gd/atatyo
传统工艺 | Traditional handicraft： https://is.gd/FPl4df
Spring 春之卷：https://is.gd/EBwo2n
Summer 夏之卷：https://is.gd/i1jJ46
Autumn 秋之卷：https://is.gd/YBVeL2
Winter 冬之卷：https://is.gd/3JqW8D

#LýTửThất #李子柒 #liziqi",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/OSX3ik9Z4X8"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
kgEgOi32CE0,A pot of wine among watermelon fields.So…The life of watermelons and grapes?瓜间一壶酒，西瓜和葡萄的一生？丨Liziqi,2020-09-14T12:59:01Z,PT20M34S,hd,true,True,76462380,1058725,44254,"Please  subscribe to 【李子柒 Liziqi 】Liziqi Channel on YouTube if you like my videos: https://goo.gl/nkjpSx 
种瓜得瓜，种葡萄…得葡萄？
西瓜吃完，西瓜皮可别浪费了！
做西瓜皮小酱菜、凉拌、卤味都还不错！
从亲戚家乡挖的葡萄苗第一年结的比较少，
酿壶葡萄酒还是够的！吃饱喝足又是一天啰！
（温馨提示：自酿酒操作易危险，请勿模仿）
You reap what you’ve sown. You plant grapes, and it’s the grapes that you get.
Having eaten the watermelon, don’t discard the rind!
Make it into pickles, cold dishes, and savories in soy sauce.
Last year I dug these grape seedlings from my relatives’ yard,
And this is the first time they bear fruits.
The harvest is quite modest, but enough to brew a pot of wine. 
Eat well, drink well, and it’s yet another full day.
(Warning: Brewing at home is dangerous. Don’t try it.)

#李子柒#李子柒Liziqi #Chinese Cuisine #Chinese Food


 【李子柒 Liziqi 】 https://goo.gl/nkjpSx
--------------------------------------------------------------------
liziqi李子柒更多精彩视频推荐/More wonderful video recommendations：
liziqi李子柒精选视频/decent video selection：https://is.gd/qe9xuc
李子柒●花开有声 | Soud of blooming flowers： https://is.gd/tyr1ja
李子柒 ●饮食以节 | Chinese festival food： https://is.gd/3LsFnu
李子柒 ●适时而食 | Seasonal diet： https://is.gd/JmLJH3
东方非遗传承 | Oriental intangible cultural heritage ： https://is.gd/atatyo
传统工艺 | Traditional handicraft： https://is.gd/FPl4df
Spring 春之卷：https://is.gd/EBwo2n
Summer 夏之卷：https://is.gd/i1jJ46
Autumn 秋之卷：https://is.gd/YBVeL2
Winter 冬之卷：https://is.gd/3JqW8D

#LýTửThất #李子柒 #liziqi",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/kgEgOi32CE0"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
