id,title,publishedAt,duration,definition,caption,licensedContent,viewCount,likeCount,commentCount,description,embeddable,player
C2giKOnk588,#HiFromTaylor Teaser,2013-07-30T14:37:58Z,PT9S,hd,false,False,148683,4107,398,"Be part of the #HiFromTaylor Interactive Short Film, brought to you by Taylor Swift Fragrances @TaylorSwiftFragrance. http://HiFromTaylor.com

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/C2giKOnk588"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
bKBJhghRfEk,#STYLEmemories One,2015-02-19T03:15:26Z,PT15S,hd,false,False,245668,9697,324,"Watch the never before seen #STYLEmemories from Taylor Swift's new music video for ""STYLE"". Watch the official music video here: http://smarturl.it/STYLEmusicvideo 

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/bKBJhghRfEk"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
-CICulOcBQE,Taylor Swift WONDERSTRUCK Teaser,2011-09-21T22:10:38Z,PT40S,hd,false,False,1157230,19056,1894,"Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/-CICulOcBQE"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
woiScNulLyE,Wonderstruck Taylor Swift Chapter 1,2011-09-29T00:24:46Z,PT33S,hd,false,False,1577110,18785,2141,"Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/woiScNulLyE"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
LGA54hn8uwU,Taylor By Taylor Swift commercial: sneak peek,2013-06-13T18:02:25Z,PT20S,hd,false,False,336030,11852,983,"Sneak peek of Taylor Swift in the Taylor by Taylor Swift Fragrances commercial.

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/LGA54hn8uwU"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
cM2CXMcG5w8,#STYLEmemories Two,2015-02-19T03:15:08Z,PT15S,hd,false,False,236284,9647,261,"Watch the never before seen #STYLEmemories from Taylor Swift's new music video for ""STYLE"". Watch the official music video here: http://smarturl.it/STYLEmusicvideo 

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/cM2CXMcG5w8"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
Nx-5bHeC6xo,"""Sparks Fly"" (acoustic) Live on the RED Tour!",2013-03-15T21:08:37Z,PT49S,hd,false,False,673203,16647,913,"Check out this clip of ""Sparks Fly"" acoustic live on the RED Tour from Omaha, Nebraska!

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/Nx-5bHeC6xo"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
RamgJyJsep4,Taylor Swift and Robbie Williams - Angels - reputation Stadium Tour,2018-06-24T23:44:04Z,PT1M36S,hd,false,False,1632617,75074,3854,"Shop music here: http://smarturl.it/TASmusic

►Exclusive Merch: https://store.taylorswift.com

►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/RamgJyJsep4"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
ueZmiOaDDlU,What Fans Can Expect on the RED Tour,2013-03-15T20:51:38Z,PT42S,hd,false,False,164186,4612,516,"Taylor talks about what fans can expect to see on the RED Tour. 

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/ueZmiOaDDlU"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
y9yIBAmBDtk,Taylor Swift on Style: Part 3,2013-08-12T15:13:58Z,PT1M32S,sd,false,False,120420,3273,197,"Taylor talks fall trends and how fashion applies to her life with style expert Zanna Roberts Rassi in this exclusive video presented by Keds.

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/y9yIBAmBDtk"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
GSvyRVw366k,Taylor Swift on 60 Minutes - Nov 20 @ 7/6c CBS,2011-11-17T23:12:02Z,PT42S,hd,false,False,293078,4963,541,"Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/GSvyRVw366k"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
aoYhTov8jsY,Taylor Swift reputation Stadium Tour - Official Merch,2018-05-01T23:26:41Z,PT31S,hd,false,False,507622,41672,2350,"Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/aoYhTov8jsY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
66kn6Dcr12E,Taylor Swift's reputation Stadium Tour - Trailer,2017-12-13T15:00:00Z,PT31S,hd,false,False,532255,32457,2146,"Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/66kn6Dcr12E"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
LkkY2iaylmI,Wonderstruck Taylor Swift Chapter 2,2012-04-24T14:50:46Z,PT31S,hd,false,False,863934,15743,1240,"Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/LkkY2iaylmI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
3H21433WdtU,"""Holy Ground"" Live on the RED Tour!",2013-03-15T21:22:06Z,PT45S,hd,false,False,339725,8160,665,"A clip of ""Holy Ground"" live on the RED Tour from Omaha, Nebraska!

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/3H21433WdtU"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
h6CRgcouLuU,"""Ours"" Behind-the-Scenes - Zach",2011-12-09T18:38:29Z,PT1M58S,sd,false,False,179217,3089,242,"Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/h6CRgcouLuU"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
HIb_TlK2HAI,Taylor Swift reputation Stadium Tour | Official Trailer | Netflix,2018-12-13T13:08:05Z,PT1M23S,hd,false,False,5135116,196510,14738,"Watch the Taylor Swift reputation Stadium Tour exclusively on Netflix now: http://taylor.lk/repTourNetflix

Lover out everywhere August 23. Pre-order now.
https://TaylorSwift.lnk.to/LoverYD

Shop music here: http://smarturl.it/TASmusic

►Exclusive Merch: https://store.taylorswift.com

►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/HIb_TlK2HAI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
lM1P2JwZ5jE,Total surprise 😉 Share yours with  #TSAntiHeroChallenge brought to you by YouTube Shorts.,2022-11-01T12:31:39Z,PT16S,hd,false,False,74652437,3205937,20636,,True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/lM1P2JwZ5jE"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
